geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2242,-23.487724377542136,-46.59887571765987,sao paulo,SP
2243,-23.49143417844906,-46.60324571950911,sao paulo,SP
2244,-23.48842630392095,-46.60459178072033,sao paulo,SP
2245,-23.484757247798118,-46.60631455090275,sao paulo,SP
2246,-23.488879291628923,-46.60157823966337,sao paulo,SP
2247,-23.485988663457054,-46.601196594221314,sao paulo,SP
2248,-23.483916992014226,-46.59885741428776,sao paulo,SP
2249,-23.488911638766435,-46.59701506934536,sao paulo,SP
2250,-23.486323381841014,-46.595913525980784,sao paulo,SP
2251,-23.47760412728931,-46.59068769856807,sao paulo,SP
2252,-23.478883251300413,-46.588328288956376,sao paulo,SP
2253,-23.47938204147569,-46.595503091898415,sao paulo,SP
2254,-23.481578917524317,-46.593364780519245,sao paulo,SP
2255,-23.476891468362297,-46.59162384218501,sao paulo,SP
2256,-23.47529826942906,-46.587267260020155,sao paulo,SP
2257,-23.47296611228887,-46.58329537036139,sao paulo,SP
2258,-23.475685102198153,-46.58141043643644,sao paulo,SP
2259,-23.471766531709104,-46.58074162209122,sao paulo,SP
2260,-23.469106254054733,-46.58034491997956,sao paulo,SP
2261,-23.467427917931506,-46.57697054481951,sao paulo,SP
2262,-23.46575669381631,-46.574914701156395,sao paulo,SP
2263,-23.463448734064382,-46.5757411453652,sao paulo,SP
2264,-23.462487423562372,-46.57681147023818,sao paulo,SP
2265,-23.474197646911403,-46.59186532343785,sao paulo,SP
2266,-23.476731253887117,-46.59791948027282,sao paulo,SP
2267,-23.47865249330823,-46.600690554204405,sao paulo,SP
2268,-23.470315125928142,-46.59476553864301,sao paulo,SP
2269,-23.472164677483207,-46.59598094068215,sao paulo,SP
2270,-23.472427428775106,-46.59304093694091,sao paulo,SP
2271,-23.469982179158162,-46.589933135687915,sao paulo,SP
2272,-23.469139356513782,-46.58646005442059,sao paulo,SP
2273,-23.46402996875959,-46.58664523113754,sao paulo,SP
2274,-23.46698860833935,-46.587803485817076,sao paulo,SP
2275,-23.465724317859124,-46.59052394619515,sao paulo,SP
2276,-23.461588418261865,-46.58363289293348,sao paulo,SP
2277,-23.46367386503303,-46.5817825928042,sao paulo,SP
2278,-23.462918154066053,-46.57962099452538,sao paulo,SP
2279,-23.467335614265068,-46.580778946256025,sao paulo,SP
2280,-23.45598265131201,-46.575069429717196,sao paulo,SP
2281,-23.45210242342804,-46.57503895787453,sao paulo,SP
2282,-23.44259282970099,-46.567269923237376,sao paulo,SP
2284,-23.46970319641185,-46.56868272083551,sao paulo,SP
2286,-23.40858677491484,-46.57960324340701,sao paulo,SP
2288,-23.43400544023699,-46.570702212116736,sao paulo,SP
2289,-23.418175466342582,-46.58293543352188,sao paulo,SP
2290,-23.600461999607678,-46.65531792495907,sao paulo,SP
2301,-23.488759616673907,-46.61509951597866,sao paulo,SP
2302,-23.486036090176416,-46.61395775331911,sao paulo,SP
2303,-23.48212464792837,-46.6106491526875,sao paulo,SP
2304,-23.480823705875945,-46.60545933153238,sao paulo,SP
2305,-23.480094457602288,-46.60676524219523,sao paulo,SP
2306,-23.46171495394564,-46.603243501463936,sao paulo,SP
2307,-23.48120769226968,-46.60724050061078,sao paulo,SP
2308,-23.475925617355873,-46.60391693498618,sao paulo,SP
2309,-23.475169585905775,-46.60480524059565,sao paulo,SP
2310,-23.473061233820097,-46.60077753651646,sao paulo,SP
2311,-23.46914987993136,-46.60178398992153,sao paulo,SP
2312,-23.46463389794157,-46.598165404290675,sao paulo,SP
2313,-23.463860698965224,-46.59992452141318,sao paulo,SP
2314,-23.462357616795057,-46.59860613907718,sao paulo,SP
2315,-23.46003473530961,-46.599674734105,sao paulo,SP
2316,-23.462239089739953,-46.59354618682675,sao paulo,SP
2317,-23.458261625460842,-46.59326426525933,sao paulo,SP
2318,-23.450909648080067,-46.59026066916792,sao paulo,SP
2319,-23.449595446025505,-46.59308919481627,sao paulo,SP
2320,-23.45151887270234,-46.598321714744095,sao paulo,SP
2321,-23.447087052532147,-46.58896286987526,sao paulo,SP
2322,-23.445856998594614,-46.59412971982991,sao paulo,SP
2323,-23.454329018013258,-46.59868520503874,sao paulo,SP
2324,-23.46393699169171,-46.59325636358602,sao paulo,SP
2325,-23.45371083187526,-46.58623282440262,sao paulo,SP
2326,-23.469932174738055,-46.60027797753365,sao paulo,SP
2327,-23.4478188627182,-46.56519917161407,sao paulo,SP
2328,-23.52752306888898,-46.58572249833651,sao paulo,SP
2329,-23.5085751064937,-46.626116919503325,sao paulo,SP
2330,-23.485492182100657,-46.61759940275523,sao paulo,SP
2331,-23.48356952861385,-46.61583647642697,sao paulo,SP
2332,-23.48325665080558,-46.621786167322924,sao paulo,SP
2333,-23.480593598478,-46.62141698929809,sao paulo,SP
2334,-23.484120798668712,-46.61955113968267,sao paulo,SP
2335,-23.483461284155634,-46.617354340821066,sao paulo,SP
2336,-23.480956719172305,-46.61743286766895,sao paulo,SP
2337,-23.478782126839395,-46.61473011261469,sao paulo,SP
2338,-23.47520932972665,-46.61801698884979,sao paulo,SP
2339,-23.47765438382004,-46.61550137762489,sao paulo,SP
2340,-23.456256688639222,-46.61580280533888,sao paulo,SP
2341,-23.466177172471088,-46.61524590062994,sao paulo,SP
2342,-23.47383108073975,-46.610625879447184,sao paulo,SP
2343,-23.468259237359327,-46.60528258955218,sao paulo,SP
2344,-23.46946875433145,-46.61044095780136,sao paulo,SP
2345,-23.469205413359717,-46.613502692987616,sao paulo,SP
2346,-23.469501758912738,-46.60753190704219,sao paulo,SP
2347,-23.462817826583926,-46.60691120750051,sao paulo,SP
2348,-23.460654746234457,-46.610528364724544,sao paulo,SP
2349,-23.45996251129224,-46.604311363595116,sao paulo,SP
2350,-23.46174461892,-46.60302676130153,sao paulo,SP
2351,-23.454872001595557,-46.59968919597981,sao paulo,SP
2352,-23.454251723086838,-46.59615959077796,sao paulo,SP
2353,-23.452628659785415,-46.60534520521928,sao paulo,SP
2354,-23.455019823232174,-46.604337445804376,sao paulo,SP
2355,-23.45471752098763,-46.611340306831266,sao paulo,SP
2356,-23.450934922558794,-46.6118893698232,sao paulo,SP
2357,-23.447582605081635,-46.613867221225966,sao paulo,SP
2358,-23.45526496630893,-46.6087437799499,sao paulo,SP
2359,-23.445993870541372,-46.61898066019812,sao paulo,SP
2360,-23.437007988257413,-46.57771258438444,sao paulo,SP
2361,-23.43666388027887,-46.581489780273046,sao paulo,SP
2362,-23.495114534908396,-46.58240066136795,sao paulo,SP
2363,-23.43231212699135,-46.57608945570046,sao paulo,SP
2364,-23.434081290132596,-46.581059485116434,sao paulo,SP
2365,-23.44672484704006,-46.58664517421776,sao paulo,SP
2366,-23.489847683931984,-46.618438868714236,sao paulo,SP
2367,-23.46611800370015,-46.59029435654951,sao paulo,SP
2368,-23.400173752970545,-46.57698141958952,sao paulo,SP
2370,-23.463047461704097,-46.62244043904405,sao paulo,SP
2371,-23.45901472098675,-46.618676577171286,sao paulo,SP
2372,-23.460134356353386,-46.624677958732384,sao paulo,SP
2373,-23.45486213553573,-46.61725337322244,sao paulo,SP
2374,-23.453516721740716,-46.62174070692917,sao paulo,SP
2375,-23.45362454928055,-46.62499693742512,sao paulo,SP
2376,-23.45758139027741,-46.62810369318369,sao paulo,SP
2377,-23.456743017869623,-46.63178178933148,sao paulo,SP
2378,-23.455229463551184,-46.62968997833635,sao paulo,SP
2401,-23.491146766461956,-46.62706046821026,sao paulo,SP
2402,-23.490060206392883,-46.62728153817431,sao paulo,SP
2403,-23.493815782797963,-46.62849972701323,sao paulo,SP
2404,-23.491222998127782,-46.62907066824878,sao paulo,SP
2405,-23.489378007345234,-46.632784079301,sao paulo,SP
2406,-23.487938708719113,-46.63039983848322,sao paulo,SP
2407,-23.484680577473107,-46.62482229271634,sao paulo,SP
2408,-23.482449425504267,-46.62715511357729,sao paulo,SP
2409,-23.478004711543978,-46.6252107018259,sao paulo,SP
2410,-23.475775754587506,-46.623034672134615,sao paulo,SP
2411,-23.475861971513858,-46.624196510636395,sao paulo,SP
2413,-23.481681109497632,-46.635008133727304,sao paulo,SP
2415,-23.474094806661014,-46.63199031013536,sao paulo,SP
2416,-23.479057472036,-46.62871381335381,sao paulo,SP
2417,-23.47748852032971,-46.63004739992854,sao paulo,SP
2418,-23.47082939134664,-46.62917760461232,sao paulo,SP
2419,-23.47714278027944,-46.64024761939409,sao paulo,SP
2420,-23.47554990003997,-46.63545357970979,sao paulo,SP
2421,-23.473779661776533,-46.633163107112246,sao paulo,SP
2422,-23.472038790945145,-46.63695495485536,sao paulo,SP
2423,-23.46821429955275,-46.633632038066125,sao paulo,SP
2430,-23.481546996052987,-46.64549441370403,sao paulo,SP
2431,-23.48711189572618,-46.63609053926681,sao paulo,SP
2432,-23.474955768322005,-46.623231957810084,sao paulo,SP
2433,-23.481756677702297,-46.63648940590774,sao paulo,SP
2434,-23.483166052836705,-46.6392247122947,sao paulo,SP
2435,-23.48024523948173,-46.640871131276086,sao paulo,SP
2436,-23.47887040914679,-46.63569754297709,sao paulo,SP
2440,-23.477855153733458,-46.64791816705174,sao paulo,SP
2441,-23.473137026280614,-46.64177303303449,sao paulo,SP
2442,-23.473281555398003,-46.64410814098483,sao paulo,SP
2443,-23.47313061776804,-46.64746337926967,sao paulo,SP
2450,-23.498103977617504,-46.63789457241091,sao paulo,SP
2451,-23.49879319744192,-46.64252802762394,sao paulo,SP
2452,-23.50070376673185,-46.643856741531664,sao paulo,SP
2460,-23.490482574380586,-46.6378696026137,sao paulo,SP
2461,-23.492349784236314,-46.638607313183485,sao paulo,SP
2462,-23.492284836517545,-46.64124181777519,sao paulo,SP
2463,-23.488488792858018,-46.64548956958338,sao paulo,SP
2464,-23.48821203533741,-46.65145081040513,sao paulo,SP
2465,-23.48564497659037,-46.6543976338046,sao paulo,SP
2466,-23.4953231177946,-46.64264009905023,sao paulo,SP
2467,-23.491315452491058,-46.64608938515089,sao paulo,SP
2468,-23.488816719769098,-46.648835511032594,sao paulo,SP
2469,-23.48540824974581,-46.64522214813136,sao paulo,SP
2470,-23.485162871690715,-46.6494928621887,sao paulo,SP
2471,-23.481821650315872,-46.65263922947375,sao paulo,SP
2472,-23.476981811262934,-46.655253468396914,sao paulo,SP
2473,-23.477673429636027,-46.651766001042276,sao paulo,SP
2474,-23.476771265979032,-46.65559457444441,sao paulo,SP
2475,-23.479641119374886,-46.64431015364692,sao paulo,SP
2478,-23.477609387090364,-46.66048601247728,sao paulo,SP
2479,-23.475102665760865,-46.65695892121693,sao paulo,SP
2501,-23.514912288431223,-46.66118358067858,sao paulo,SP
2508,-23.509848068295792,-46.66369014308379,sao paulo,SP
2510,-23.512779463866018,-46.65166538423599,sao paulo,SP
2511,-23.510100900894653,-46.651257724111886,sao paulo,SP
2512,-23.513538221617534,-46.65982851388438,sao paulo,SP
2513,-23.538008422658447,-46.67088212373513,sao paulo,SP
2514,-23.5101420604562,-46.6548969360962,sao paulo,SP
2515,-23.510293125025857,-46.657706265611736,sao paulo,SP
2516,-23.509371184815954,-46.65915304025354,sao paulo,SP
2517,-23.507241732871524,-46.66409933982722,sao paulo,SP
2518,-23.509639047316977,-46.6667734425797,sao paulo,SP
2519,-23.502518594013935,-46.65643225687094,sao paulo,SP
2520,-23.50287603040786,-46.655254845252756,sao paulo,SP
2521,-23.503788834137172,-46.66488815063946,sao paulo,SP
2522,-23.50416639510154,-46.65880161006182,sao paulo,SP
2523,-23.505912284085408,-46.65563136486111,sao paulo,SP
2524,-23.50254727819454,-46.65022835946489,sao paulo,SP
2525,-23.50217383069566,-46.65740849857897,sao paulo,SP
2526,-23.503627993815687,-46.64646497096043,sao paulo,SP
2530,-23.500864049535327,-46.660013098433055,sao paulo,SP
2531,-23.501200541547462,-46.65303504701175,sao paulo,SP
2532,-23.49972093287263,-46.65549338155167,sao paulo,SP
2533,-23.497602748726415,-46.654975790786764,sao paulo,SP
2534,-23.496752162534843,-46.65321622934835,sao paulo,SP
2535,-23.49682059501794,-46.64996303186237,sao paulo,SP
2536,-23.495513303028925,-46.64823606332475,sao paulo,SP
2537,-23.49158310895351,-46.651912247979716,sao paulo,SP
2538,-23.498737450081613,-46.65487855326949,sao paulo,SP
2539,-23.494723058404865,-46.65805779735502,sao paulo,SP
2540,-23.489344859203978,-46.65619610117192,sao paulo,SP
2541,-23.486162455367978,-46.65575905096626,sao paulo,SP
2542,-23.48659583947171,-46.65876716650978,sao paulo,SP
2543,-23.48404406481784,-46.66114930586355,sao paulo,SP
2544,-23.48896637646097,-46.66098320805496,sao paulo,SP
2545,-23.492630105341266,-46.66252958039527,sao paulo,SP
2546,-23.503572988805274,-46.666770175040085,sao paulo,SP
2550,-23.50750107455976,-46.67152118148953,sao paulo,SP
2551,-23.502698454788906,-46.669339230264434,sao paulo,SP
2552,-23.508841439510423,-46.66101858151734,sao paulo,SP
2553,-23.49902355741781,-46.666415020618075,sao paulo,SP
2554,-23.500152160849485,-46.669662365080804,sao paulo,SP
2555,-23.493408258243825,-46.66621738892312,sao paulo,SP
2556,-23.497977282483717,-46.66947936808847,sao paulo,SP
2557,-23.498296452883608,-46.67275533058226,sao paulo,SP
2558,-23.495921670420923,-46.67467200634567,sao paulo,SP
2559,-23.493097529494964,-46.67242185991199,sao paulo,SP
2560,-23.49455619850238,-46.671037223696665,sao paulo,SP
2561,-23.49229387087996,-46.675177624626265,sao paulo,SP
2562,-23.487289773578414,-46.673785464960304,sao paulo,SP
2563,-23.490042683128653,-46.6692172570493,sao paulo,SP
2564,-23.48833899032396,-46.66824185620032,sao paulo,SP
2565,-23.486374593980713,-46.668321345836176,sao paulo,SP
2566,-23.482957516864985,-46.668706692249295,sao paulo,SP
2567,-23.480698580524994,-46.6686528292496,sao paulo,SP
2577,-23.488182953372952,-46.678903941716186,sao paulo,SP
2598,-23.512857653067115,-46.67101189454088,sao paulo,SP
2610,-23.48455216304796,-46.65767919414409,sao paulo,SP
2611,-23.46921943829581,-46.656067326718315,sao paulo,SP
2612,-23.47289573496644,-46.663878508154085,sao paulo,SP
2613,-23.479336473003222,-46.66287694940725,sao paulo,SP
2614,-23.472486287707294,-46.65618475476599,sao paulo,SP
2615,-23.47121986977046,-46.655420213519655,sao paulo,SP
2616,-23.469524141647305,-46.65461676585475,sao paulo,SP
2617,-23.46738531463154,-46.65853027222318,sao paulo,SP
2618,-23.468646914092144,-46.64965501950244,sao paulo,SP
2630,-23.463769269429125,-46.641691955854334,sao paulo,SP
2631,-23.458721695475788,-46.64648979420046,sao paulo,SP
2632,-23.46471206446273,-46.64918064019658,sao paulo,SP
2633,-23.461610704758197,-46.65167265047789,sao paulo,SP
2634,-23.458654697975355,-46.6512526521131,sao paulo,SP
2635,-23.45632220268293,-46.64411363059283,sao paulo,SP
2636,-23.453816683441175,-46.645255169024715,sao paulo,SP
2637,-23.454737250970197,-46.64898301599557,sao paulo,SP
2643,-23.468098777136547,-46.65037805288812,sao paulo,SP
2649,-23.46052704291395,-46.66241500968137,sao paulo,SP
2650,-23.461441313883018,-46.65677544934212,sao paulo,SP
2651,-23.460865763064373,-46.658782324477066,sao paulo,SP
2652,-23.457921413522552,-46.65640305762194,sao paulo,SP
2653,-23.45343176325808,-46.65837495198797,sao paulo,SP
2670,-23.465764714733428,-46.66418262024644,sao paulo,SP
2671,-23.466403369212014,-46.66335659473199,sao paulo,SP
2672,-23.459779363417947,-46.66637759715128,sao paulo,SP
2673,-23.459941204334502,-46.67302169085433,sao paulo,SP
2674,-23.460200642169017,-46.66851571912649,sao paulo,SP
2675,-23.45692700133933,-46.67081476430886,sao paulo,SP
2676,-23.456158476848373,-46.67118844696761,sao paulo,SP
2677,-23.45432195150191,-46.6655361276208,sao paulo,SP
2678,-23.45518761763888,-46.661826848625566,sao paulo,SP
2679,-23.456835290440747,-46.66473614211361,sao paulo,SP
2680,-23.454595324303412,-46.657453111964514,sao paulo,SP
2701,-23.51133254843801,-46.6805106663415,sao paulo,SP
2710,-23.508552150502457,-46.67407563357535,sao paulo,SP
2712,-23.506736917690635,-46.679428520474026,sao paulo,SP
2713,-23.506794910490534,-46.68505196389191,sao paulo,SP
2714,-23.506104242484106,-46.687129356969585,sao paulo,SP
2715,-23.504438396421694,-46.683668002018536,sao paulo,SP
2716,-23.496249273097778,-46.685294260192265,sao paulo,SP
2717,-23.491560394872497,-46.684539402042994,sao paulo,SP
2720,-23.492908790337527,-46.67456780159715,sao paulo,SP
2721,-23.49673990451694,-46.67484523153337,sao paulo,SP
2722,-23.500684007439578,-46.677861010568655,sao paulo,SP
2723,-23.499575173205216,-46.679905358769695,sao paulo,SP
2724,-23.497821255012006,-46.68177805597048,sao paulo,SP
2725,-23.499002192016025,-46.682510414850995,sao paulo,SP
2726,-23.500908553207122,-46.68708632264367,sao paulo,SP
2727,-23.49718901775447,-46.68566648319828,sao paulo,SP
2728,-23.495651855996176,-46.68816094638535,sao paulo,SP
2729,-23.503207283020465,-46.690279656153464,sao paulo,SP
2730,-23.497950818838966,-46.69076074413394,sao paulo,SP
2731,-23.498758052019507,-46.69247916563993,sao paulo,SP
2732,-23.50080466734892,-46.69543460531509,sao paulo,SP
2733,-23.49537540681597,-46.69525506817502,sao paulo,SP
2734,-23.491546963045092,-46.69478818843996,sao paulo,SP
2735,-23.492422701166742,-46.693681735726905,sao paulo,SP
2736,-23.49003346019002,-46.69135098838281,sao paulo,SP
2737,-23.487700457868943,-46.69048934420774,sao paulo,SP
2738,-23.491781804269717,-46.68874740322772,sao paulo,SP
2739,-23.480237588917205,-46.682726624720516,sao paulo,SP
2750,-23.493303022058086,-46.680637716080824,sao paulo,SP
2751,-23.490621394615708,-46.68165329563987,sao paulo,SP
2752,-23.494155784879098,-46.68297844916343,sao paulo,SP
2753,-23.49070498471736,-46.68447225730081,sao paulo,SP
2754,-23.49047517579459,-46.67780073479827,sao paulo,SP
2755,-23.48800287823144,-46.67972964801389,sao paulo,SP
2756,-23.485747481327927,-46.67767530495488,sao paulo,SP
2757,-23.48668844184392,-46.68531515935856,sao paulo,SP
2758,-23.484844832302272,-46.68434299454605,sao paulo,SP
2759,-23.483994307943615,-46.683156496525015,sao paulo,SP
2760,-23.480603292544355,-46.68074975986224,sao paulo,SP
2762,-23.482526907692385,-46.67543430587408,sao paulo,SP
2763,-23.478813808942856,-46.67601518109867,sao paulo,SP
2764,-23.479802648375646,-46.67760838212472,sao paulo,SP
2765,-23.47667633465749,-46.673548677232255,sao paulo,SP
2801,-23.483043968414915,-46.70066228776866,sao paulo,SP
2802,-23.487970695066487,-46.69565199498302,sao paulo,SP
2803,-23.486567272019876,-46.69370982756046,sao paulo,SP
2804,-23.483165564663544,-46.698189154347375,sao paulo,SP
2805,-23.479236250988066,-46.69790032604559,sao paulo,SP
2806,-23.474532398536113,-46.69919185448622,sao paulo,SP
2807,-23.474001863388313,-46.70077920708384,sao paulo,SP
2808,-23.468719299830532,-46.70291623076356,sao paulo,SP
2809,-23.47160899699031,-46.70335408856831,sao paulo,SP
2810,-23.449942084110255,-46.71503099752686,sao paulo,SP
2811,-23.47619114925375,-46.7027900738615,sao paulo,SP
2812,-23.490819620645745,-46.69094040569847,sao paulo,SP
2813,-23.45050097283281,-46.711702191972726,sao paulo,SP
2814,-23.458060396094172,-46.70782354546643,sao paulo,SP
2815,-23.444672540128238,-46.71441539009255,sao paulo,SP
2816,-23.461328454379256,-46.70646296650759,sao paulo,SP
2817,-23.463229827435228,-46.702440851304175,sao paulo,SP
2820,-23.453883040333167,-46.70815550239406,sao paulo,SP
2829,-23.495057245628715,-46.70260060644006,sao paulo,SP
